tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,ground_truth_intent,ground_truth_escalate,ground_truth_reason,split
200715,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200714,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200716,user_10358,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares music stops playing every time my screen locks on Samsung S23.,200717,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200717,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200716,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200718,user_10359,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify won't show up on my Apple CarPlay screen anymore after updating MacBook Pro.,200719,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200719,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! In the Alexa app, go to More > Settings > Music & Podcasts, unlink Spotify, and re-link your account. A quick router reboot also helps refresh the handshake!",,200718,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200720,user_10360,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares stuck in a login loop. I enter my credentials, it says success, and kicks me back to login on Samsung S23.",200721,,account_access,True,SECURITY_RISK,TRAIN
200721,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We take account security very seriously! Please send us a DM immediately with your original email and receipt of purchase so our security team can lock and restore your account.,,200720,account_access,True,SECURITY_RISK,TRAIN
200722,user_10361,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares audio is crackling and stuttering through my headphones on iPad Pro app.,200723,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200723,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey there! Let's try performing a clean reinstall. Head to Settings > Storage > Clear Cache, delete the app, restart your iPad Pro, and reinstall. Let us know if that fixes it!",,200722,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200724,user_10362,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares thanks for helping me fix my playlist yesterday, you guys rock! Have a great weekend!",200725,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200725,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200724,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200726,user_10363,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares love the new Wrapped statistics! Best feature of the year by far ❤️,200727,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200727,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200726,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200728,user_10364,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify won't show up on my Apple CarPlay screen anymore after updating iPhone 14.,200729,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200729,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your iPhone 14, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200728,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200730,user_10365,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I'm not receiving the password reset email at all. Checked spam and trash.,200731,,account_access,True,SECURITY_RISK,TRAIN
200731,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Try clearing cookies and cache on your default mobile browser (Safari/Chrome), as the app uses browser webviews for authentication tokens.",,200730,account_access,True,SECURITY_RISK,TRAIN
200732,user_10366,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I think my account was hacked. There is random foreign music in my Recently Played.,200733,,account_access,True,SECURITY_RISK,TRAIN
200733,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We take account security very seriously! Please send us a DM immediately with your original email and receipt of purchase so our security team can lock and restore your account.,,200732,account_access,True,SECURITY_RISK,TRAIN
200734,user_10367,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Amazon Echo says 'Spotify is unavailable right now' when I ask Alexa to play music.,200735,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200735,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your iPhone 14, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200734,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200736,user_10368,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200737,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200737,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there! If you are on a Family Plan, make sure the Plan Manager hasn't toggled explicit content off for your sub-account in their Family settings.",,200736,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200738,user_10369,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200739,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200739,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We can look into double charges for you right away. Since this involves billing details, please send us a DM with your account email and the last 4 digits of the card charged.",,200738,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200740,user_10370,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares someone accessed my account from Russia and deleted all my curated playlists!,200741,,account_access,True,SECURITY_RISK,TRAIN
200741,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Try clearing cookies and cache on your default mobile browser (Safari/Chrome), as the app uses browser webviews for authentication tokens.",,200740,account_access,True,SECURITY_RISK,TRAIN
200742,user_10371,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why did you remove the entire discography of this indie artist today?,200743,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200743,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! When songs appear greyed out, it is typically due to regional licensing agreements or changes by the rights holders. If you have 'Show unplayable songs' turned on in Settings, that highlights tracks currently restricted.",,200742,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200744,user_10372,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200745,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200745,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! It can take a short while for newly published podcast episodes to propagate across all CDN servers. Try clearing your app cache and checking again in 30 minutes.,,200744,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200746,user_10373,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on Samsung S23.,200747,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200747,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200746,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200748,user_10374,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares where did the lyrics button go on iPad Pro? It disappeared from the Now Playing screen yesterday!,200749,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200749,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! Swipe down slightly at the top of your Liked Songs playlist to reveal the search and 'Sort' bar. Tap 'Sort' and pick 'Artist' from the list.,,200748,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200750,user_10375,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200751,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200751,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We can look into double charges for you right away. Since this involves billing details, please send us a DM with your account email and the last 4 digits of the card charged.",,200750,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200752,user_10376,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares how do I sort my Liked Songs playlist by artist on iPhone 14? Can't find the filter option.,200753,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200753,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200752,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200754,user_10377,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why did you remove the entire discography of this indie artist today?,200755,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200755,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there! If you are on a Family Plan, make sure the Plan Manager hasn't toggled explicit content off for your sub-account in their Family settings.",,200754,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200756,user_10378,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200757,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200757,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200756,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200758,user_10379,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on iPhone 14.,200759,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200759,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200758,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200760,user_10380,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares HELP! Someone changed the email on my account and I'm locked out.,200761,,account_access,True,SECURITY_RISK,TRAIN
200761,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there. Make sure the email you entered matches the one on file. If you originally signed up via Facebook or Apple ID, use those buttons on the login screen instead!",,200760,account_access,True,SECURITY_RISK,TRAIN
200762,user_10381,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200763,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200763,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200762,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200764,user_10382,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares thanks for helping me fix my playlist yesterday, you guys rock! Have a great weekend!",200765,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200765,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We appreciate the candid feedback and are always sharing user impressions with our design team. Let us know if a specific feature is causing trouble.,,200764,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200766,user_10383,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares who designs your UI? Fire them immediately, this update gave me a headache.",200767,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200767,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We appreciate the candid feedback and are always sharing user impressions with our design team. Let us know if a specific feature is causing trouble.,,200766,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200768,user_10384,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Amazon Echo says 'Spotify is unavailable right now' when I ask Alexa to play music.,200769,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200769,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! In the Alexa app, go to More > Settings > Music & Podcasts, unlink Spotify, and re-link your account. A quick router reboot also helps refresh the handshake!",,200768,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200770,user_10385,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares stuck in a login loop. I enter my credentials, it says success, and kicks me back to login on Samsung S23.",200771,,account_access,True,SECURITY_RISK,TRAIN
200771,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Try clearing cookies and cache on your default mobile browser (Safari/Chrome), as the app uses browser webviews for authentication tokens.",,200770,account_access,True,SECURITY_RISK,TRAIN
200772,user_10386,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares You charged me $11.99 TWICE this month on my credit card! I want an immediate refund.,200773,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200773,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200772,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200774,user_10387,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares clean versions of rap songs keep playing even though I turned 'Allow Explicit Content' ON in settings.,200775,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200775,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200774,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200776,user_10388,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares audio is crackling and stuttering through my headphones on Samsung S23 app.,200777,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200777,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for reporting! Try disabling 'Hardware Acceleration' in Spotify Settings > Show Advanced Settings. Then restart the app and see if the audio clears up.,,200776,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200778,user_10389,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares a podcast episode that came out an hour ago won't load or play on Windows 11 PC.,200779,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200779,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there! If you are on a Family Plan, make sure the Plan Manager hasn't toggled explicit content off for your sub-account in their Family settings.",,200778,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200780,user_10390,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200781,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200781,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We can look into double charges for you right away. Since this involves billing details, please send us a DM with your account email and the last 4 digits of the card charged.",,200780,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200782,user_10391,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares a podcast episode that came out an hour ago won't load or play on Windows 11 PC.,200783,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200783,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200782,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200784,user_10392,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on Samsung S23.,200785,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200785,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200784,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200786,user_10393,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares thanks for helping me fix my playlist yesterday, you guys rock! Have a great weekend!",200787,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200787,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We're really sorry to hear you're frustrated. If there's a specific issue or bug you're experiencing, let us know and we'd love to help troubleshoot.",,200786,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200788,user_10394,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200789,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200789,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Lyrics are provided via Musixmatch and availability varies by track and territory. If lyrics are missing across all songs, try logging out and logging back in to refresh your app data.",,200788,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200790,user_10395,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I think my account was hacked. There is random foreign music in my Recently Played.,200791,,account_access,True,SECURITY_RISK,TRAIN
200791,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Let's secure your account! Log in to your account page on spotify.com, click 'Sign out everywhere', and change your password right away. If you need more help, DM us.",,200790,account_access,True,SECURITY_RISK,TRAIN
200792,user_10396,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my downloaded songs for offline mode are completely gone after the new update.,200793,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200793,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! This usually happens due to battery optimization. Go to Windows 11 PC Settings > Apps > Spotify > Battery, and set it to 'Unrestricted'. That should prevent it from going to sleep.",,200792,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200794,user_10397,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my student verification failed through SheerID even though I uploaded my enrollment letter.,200795,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200795,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200794,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200796,user_10398,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares clean versions of rap songs keep playing even though I turned 'Allow Explicit Content' ON in settings.,200797,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200797,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200796,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200798,user_10399,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares how do I sort my Liked Songs playlist by artist on iPhone 14? Can't find the filter option.,200799,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200799,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200798,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200800,user_10400,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares the new update completely ruined the playlist sidebar. Can I revert to the old UI layout?,200801,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200801,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for the feedback! Swipe to queue is currently available on iOS and select Android builds as part of ongoing UI testing.,,200800,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200802,user_10401,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200803,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200803,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200802,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200804,user_10402,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200805,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200805,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200804,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200806,user_10403,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200807,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200807,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200806,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200808,user_10404,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares your app is literally trash. Worst update in history. Canceling my sub and going to Apple Music!,200809,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200809,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thank you so much! We are thrilled you're loving Wrapped this year! 🎧✨,,200808,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200810,user_10405,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on Windows 11 PC.,200811,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200811,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for reporting! Try disabling 'Hardware Acceleration' in Spotify Settings > Show Advanced Settings. Then restart the app and see if the audio clears up.,,200810,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200812,user_10406,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares where did the lyrics button go on MacBook Pro? It disappeared from the Now Playing screen yesterday!,200813,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200813,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Try restarting your MacBook Pro and clearing cache in Settings > Storage > Clear Cache. If that doesn't fix the search bar, a clean reinstall will refresh the index.",,200812,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200814,user_10407,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200815,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200815,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200814,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200816,user_10408,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares clean versions of rap songs keep playing even though I turned 'Allow Explicit Content' ON in settings.,200817,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200817,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! When songs appear greyed out, it is typically due to regional licensing agreements or changes by the rights holders. If you have 'Show unplayable songs' turned on in Settings, that highlights tracks currently restricted.",,200816,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200818,user_10409,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares stuck in a login loop. I enter my credentials, it says success, and kicks me back to login on Samsung S23.",200819,,account_access,True,SECURITY_RISK,TRAIN
200819,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We take account security very seriously! Please send us a DM immediately with your original email and receipt of purchase so our security team can lock and restore your account.,,200818,account_access,True,SECURITY_RISK,TRAIN
200820,user_10410,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why did you remove the entire discography of this indie artist today?,200821,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200821,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! It can take a short while for newly published podcast episodes to propagate across all CDN servers. Try clearing your app cache and checking again in 30 minutes.,,200820,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200822,user_10411,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares someone accessed my account from Russia and deleted all my curated playlists!,200823,,account_access,True,SECURITY_RISK,TRAIN
200823,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We take account security very seriously! Please send us a DM immediately with your original email and receipt of purchase so our security team can lock and restore your account.,,200822,account_access,True,SECURITY_RISK,TRAIN
200824,user_10412,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Amazon Echo says 'Spotify is unavailable right now' when I ask Alexa to play music.,200825,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200825,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! In the Alexa app, go to More > Settings > Music & Podcasts, unlink Spotify, and re-link your account. A quick router reboot also helps refresh the handshake!",,200824,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200826,user_10413,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares your app is literally trash. Worst update in history. Canceling my sub and going to Apple Music!,200827,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200827,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200826,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200828,user_10414,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Amazon Echo says 'Spotify is unavailable right now' when I ask Alexa to play music.,200829,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200829,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Thanks for reaching out. Try unpairing and re-pairing the Bluetooth connection, then toggle 'Car Mode' off in Spotify Settings > Car to test.",,200828,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200830,user_10415,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares search bar is completely frozen and doesn't register typing on iPad Pro.,200831,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200831,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200830,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200832,user_10416,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify won't show up on my Apple CarPlay screen anymore after updating MacBook Pro.,200833,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200833,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your MacBook Pro, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200832,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200834,user_10417,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200835,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200835,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200834,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200836,user_10418,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my student verification failed through SheerID even though I uploaded my enrollment letter.,200837,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
